N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)			Gene Ontology	Gene Names	Pathway	Interactions	Protein Families	Subcellular Location	Function	Disease	Tissue Specificity	Keywords	Modifications	Natural Variants	Glycosylations	Propeptide	Signal Peptide	Initiator Methionine	Sequence Conflicts	Sequence Uncertainties	Alternative Sequence	Non-Standard Residues	Lipidations	Disulfide Bonds	Cross Links	Protein Existence	InterPro	Polymorphism	PTM	RNA Editing	Active Site	Binding Site	Entry	Entry Name	Entry Status	Sequence	Protein Names	Organism	Sequence Length	Features	Mass Spectrometry	Virus Hosts	Entry Information
118	11.59	11.66	33.0599993467331	9.78400036692619	7.51800015568733	sp|P55060|XPO2_HUMAN	Exportin-2 OS=Homo sapiens OX=9606 GN=CSE1L PE=1 SV=3	HUMAN	5																																												
119	11.54	11.57	64.3899977207184	27.649998664856	27.649998664856	sp|P61247|RS3A_HUMAN	40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2	HUMAN	6																																												
120	11.54	11.57	47.6900011301041	36.1099988222122	36.1099988222122	sp|P62826|RAN_HUMAN	GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3	HUMAN	7																																												
121	11.49	11.56	55.2100002765656	15.3099998831749	9.12100002169609	sp|P17844|DDX5_HUMAN	Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1	HUMAN	5																																												
122	11.23	11.31	54.0899991989136	26.5899986028671	19.3200007081032	sp|Q15084|PDIA6_HUMAN	Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1	HUMAN	6																																												
123	11.18	11.29	73.0400025844574	41.6700005531311	32.3500007390976	sp|P46782|RS5_HUMAN	40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4	HUMAN	5																																												
124	11.14	11.16	62.4700009822845	25.9400010108948	25.9400010108948	sp|P42765|THIM_HUMAN	3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2	HUMAN	6																																												
125	11.07	11.11	74.0000009536743	21.0800006985664	15.6900003552437	sp|P36578|RL4_HUMAN	60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5	HUMAN	5																																												
126	11.04	11.08	70.0800001621246	40.939998626709	40.939998626709	sp|P18669|PGAM1_HUMAN	Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2	HUMAN	9																																												
127	10.84	10.92	64.3499970436096	34.7200006246567	30.5599987506866	sp|P23284|PPIB_HUMAN	Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2	HUMAN	6																																												
128	10.83	10.85	75.900000333786	40.9599989652634	40.9599989652634	sp|P23528|COF1_HUMAN	Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3	HUMAN	5																																												
129	10.79	10.86	50.3600001335144	17.1700000762939	11.4000000059605	sp|P49915|GUAA_HUMAN	GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1	HUMAN	5																																												
130	10.44	10.48	61.0199987888336	34.2400014400482	30.5099993944168	sp|P08865|RSSA_HUMAN	40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4	HUMAN	5																																												
131	10.35	10.38	57.2799980640411	15.2899995446205	13.1099998950958	sp|P00966|ASSY_HUMAN	Argininosuccinate synthase OS=Homo sapiens OX=9606 GN=ASS1 PE=1 SV=2	HUMAN	5																																												
132	10.32	10.43	56.8400025367737	15.2300000190735	11.5699999034405	sp|Q08945|SSRP1_HUMAN	FACT complex subunit SSRP1 OS=Homo sapiens OX=9606 GN=SSRP1 PE=1 SV=1	HUMAN	5																																												
133	10.31	10.35	33.8200002908707	8.86299982666969	7.22500011324883	sp|O95373|IPO7_HUMAN	Importin-7 OS=Homo sapiens OX=9606 GN=IPO7 PE=1 SV=1	HUMAN	5																																												
134	10.27	10.28	45.6400007009506	16.2300005555153	13.5900005698204	sp|Q16658|FSCN1_HUMAN	Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3	HUMAN	5																																												
135	10.21	10.23	72.3900020122528	26.2600004673004	22.2200006246567	sp|P46777|RL5_HUMAN	60S ribosomal protein L5 OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=3	HUMAN	6																																												
136	10.16	15.21	64.0999972820282	34.2200011014938	23.1299996376038	sp|P52597|HNRPF_HUMAN	Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3	HUMAN	7																																												
137	10.15	10.16	70.1300024986267	43.5099989175797	43.5099989175797	sp|P63241|IF5A1_HUMAN	Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2	HUMAN	6																																												
137	0	10.16	59.7400009632111	43.5099989175797	43.5099989175797	sp|Q6IS14|IF5AL_HUMAN	Eukaryotic translation initiation factor 5A-1-like OS=Homo sapiens OX=9606 GN=EIF5AL1 PE=2 SV=2	HUMAN	6																																												
138	10.11	10.13	45.210000872612	30.2700012922287	24.8999997973442	sp|P12004|PCNA_HUMAN	Proliferating cell nuclear antigen OS=Homo sapiens OX=9606 GN=PCNA PE=1 SV=1	HUMAN	5																																												
139	10.07	10.12	36.3400012254715	8.11899974942207	8.11899974942207	sp|P22102|PUR2_HUMAN	Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1	HUMAN	5																																												
140	10.04	10.13	71.8800008296967	23.6100003123283	20.8299994468689	sp|Q02878|RL6_HUMAN	60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3	HUMAN	7																																												
141	10.04	10.07	39.6800011396408	30.1600009202957	27.9399991035461	sp|O43852|CALU_HUMAN	Calumenin OS=Homo sapiens OX=9606 GN=CALU PE=1 SV=2	HUMAN	5																																												
142	10.02	10.08	50.5800008773804	18.9500004053116	12.0300002396107	sp|P04843|RPN1_HUMAN	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=RPN1 PE=1 SV=1	HUMAN	5																																												
143	10.01	10.13	58.270001411438	18.1700006127357	8.27300027012825	sp|P17987|TCPA_HUMAN	T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1	HUMAN	4																																												
144	9.96	10.01	78.6300003528595	29.8400014638901	25.4000008106232	sp|P18124|RL7_HUMAN	60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1	HUMAN	6																																												
145	9.93	10.01	60.259997844696	9.61000025272369	5.60600012540817	sp|Q9Y4L1|HYOU1_HUMAN	Hypoxia up-regulated protein 1 OS=Homo sapiens OX=9606 GN=HYOU1 PE=1 SV=1	HUMAN	4																																												
146	9.86	9.94	40.0400012731552	4.62500005960464	4.62500005960464	sp|Q6P2Q9|PRP8_HUMAN	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2	HUMAN	6																																												
147	9.86	9.91	84.579998254776	31.3100010156631	27.5700002908707	sp|P27635|RL10_HUMAN	60S ribosomal protein L10 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=4	HUMAN	5																																												
148	9.8	9.86	62.5	57.2399973869324	40.7900005578995	sp|P15531|NDKA_HUMAN	Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1	HUMAN	5																																												
149	9.69	10.03	54.9499988555908	5.03400005400181	2.96100005507469	sp|Q01082|SPTB2_HUMAN	Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTBN1 PE=1 SV=2	HUMAN	5																																												
150	9.68	9.77	45.8700001239777	10.8999997377396	10.8999997377396	sp|Q13263|TIF1B_HUMAN	Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5	HUMAN	5																																												
151	9.64	11.92	62.3600006103516	15.0600001215935	9.51699987053871	sp|Q12931|TRAP1_HUMAN	Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3	HUMAN	5																																												
152	9.58	9.62	69.7300016880035	37.16000020504	28.3499985933304	sp|Q99714|HCD2_HUMAN	3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3	HUMAN	4																																												
153	9.48	9.57	81.6299974918365	43.8199996948242	21.5499997138977	sp|P21796|VDAC1_HUMAN	Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2	HUMAN	4																																												
154	9.38	9.43	86.6699993610382	45.4499989748001	45.4499989748001	sp|P30050|RL12_HUMAN	60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1	HUMAN	6																																												
155	9.3	9.34	73.0799973011017	51.9200026988983	30.129998922348	sp|P62979|RS27A_HUMAN	Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=2	HUMAN	4																																												
155	0	7.27	64.740002155304	41.6700005531311	19.8699995875359	tr|A0A2R8Y422|A0A2R8Y422_HUMAN	Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1	HUMAN	3																																												
156	9.25	9.29	39.3099993467331	7.65599980950356	5.78900016844273	sp|O14980|XPO1_HUMAN	Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1	HUMAN	4																																												
157	9.22	9.3	59.3100011348724	32.0699989795685	18.970000743866	sp|Q01105|SET_HUMAN	Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3	HUMAN	4																																												
157	0	8.15	41.7199999094009	20.2000007033348	18.2099997997284	sp|P0DME0|SETLP_HUMAN	Protein SETSIP OS=Homo sapiens OX=9606 GN=SETSIP PE=1 SV=1	HUMAN	4																																												
158	9.18	31.03	74.3300020694733	61.379998922348	53.7899971008301	sp|P68366|TBA4A_HUMAN	Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1	HUMAN	20																																												
159	9.17	9.62	62.8099977970123	3.2660000026226	0.747200008481741	sp|Q15149|PLEC_HUMAN	Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3	HUMAN	2																																												
160	9.01	9.03	65.0300025939941	36.0100001096725	29.7199994325638	sp|P52907|CAZA1_HUMAN	F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3	HUMAN	5																																												
161	9	9.12	48.1000006198883	8.72500017285347	7.60599970817566	sp|Q12906|ILF3_HUMAN	Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3	HUMAN	4																																												
162	8.99	9.03	59.2700004577637	10.419999808073	10.419999808073	sp|P41250|GARS_HUMAN	Glycine--tRNA ligase OS=Homo sapiens OX=9606 GN=GARS PE=1 SV=3	HUMAN	5																																												
163	8.94	8.99	63.4899973869324	16.2799999117851	16.2799999117851	sp|P00505|AATM_HUMAN	Aspartate aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=GOT2 PE=1 SV=3	HUMAN	5																																												
164	8.87	8.9	60.3399991989136	25.1700013875961	21.0299998521805	sp|P30084|ECHM_HUMAN	Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4	HUMAN	4																																												
165	8.76	8.81	47.9000002145767	14.5099997520447	11.710000038147	sp|Q16555|DPYL2_HUMAN	Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1	HUMAN	4																																												
166	8.72	8.92	61.2399995326996	28.3699989318848	19.6600005030632	sp|Q15365|PCBP1_HUMAN	Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2	HUMAN	5																																												
167	8.71	8.74	56.1999976634979	22.2800001502037	20.0000002980232	sp|P31153|METK2_HUMAN	S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1	HUMAN	4																																												
168	8.69	8.73	88.6399984359741	62.1200025081635	48.4800010919571	sp|P25398|RS12_HUMAN	40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3	HUMAN	5																																												
169	8.69	8.72	74.1299986839294	36.3200008869171	36.3200008869171	sp|Q9H0U4|RAB1B_HUMAN	Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1	HUMAN	6																																												
169	0	6.68	69.2700028419495	27.3200005292892	27.3200005292892	sp|P62820|RAB1A_HUMAN	Ras-related protein Rab-1A OS=Homo sapiens OX=9606 GN=RAB1A PE=1 SV=3	HUMAN	5																																												
170	8.59	13.94	61.2999975681305	16.8999999761581	10.7400000095367	sp|O43390|HNRPR_HUMAN	Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1	HUMAN	6																																												
171	8.59	9.3	38.6799991130829	11.2099997699261	5.96700012683868	sp|Q15029|U5S1_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1	HUMAN	4																																												
172	8.57	8.59	58.5900008678436	16.0600006580353	10.700000077486	sp|Q14103|HNRPD_HUMAN	Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1	HUMAN	4																																												
173	8.56	8.69	65.8200025558472	19.7500005364418	15.0700002908707	sp|Q15233|NONO_HUMAN	Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4	HUMAN	4																																												
174	8.56	8.62	52.0299971103668	10.6200002133846	10.6200002133846	sp|P40939|ECHA_HUMAN	Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2	HUMAN	5																																												
175	8.53	8.63	34.9500000476837	16.8999999761581	11.1100003123283	sp|P23526|SAHH_HUMAN	Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4	HUMAN	4																																												
176	8.52	8.56	36.3900005817413	14.8699998855591	11.3899998366833	sp|P15121|ALDR_HUMAN	Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=3	HUMAN	4																																												
177	8.51	8.64	53.7000000476837	12.1200002729893	8.03600028157234	sp|Q01813|PFKAP_HUMAN	ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens OX=9606 GN=PFKP PE=1 SV=2	HUMAN	4																																												
178	8.49	8.56	89.1600012779236	27.590000629425	18.2300001382828	sp|P40429|RL13A_HUMAN	60S ribosomal protein L13a OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2	HUMAN	4																																												
179	8.45	8.86	60.8799993991852	13.289999961853	9.51699987053871	sp|O00571|DDX3X_HUMAN	ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3	HUMAN	4																																												
179	0	8.57	57.5800001621246	11.2099997699261	9.54499989748001	sp|O15523|DDX3Y_HUMAN	ATP-dependent RNA helicase DDX3Y OS=Homo sapiens OX=9606 GN=DDX3Y PE=1 SV=2	HUMAN	4																																												
180	8.42	8.46	39.8900002241135	14.7200003266335	11.1699998378754	sp|Q9Y262|EIF3L_HUMAN	Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens OX=9606 GN=EIF3L PE=1 SV=1	HUMAN	4																																												
181	8.4	8.46	50.4599988460541	28.7900000810623	24.4599997997284	sp|P42330|AK1C3_HUMAN	Aldo-keto reductase family 1 member C3 OS=Homo sapiens OX=9606 GN=AKR1C3 PE=1 SV=4	HUMAN	4																																												
182	8.26	34.18	80.2200019359589	58.2000017166138	52.5799989700317	sp|P68371|TBB4B_HUMAN	Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1	HUMAN	21																																												
183	8.08	8.2	77.4699985980988	23.4599992632866	15.7399997115135	sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	HUMAN	4																																												
184	8.08	8.13	80.8300018310547	25.9400010108948	16.1699995398521	sp|P62424|RL7A_HUMAN	60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2	HUMAN	4																																												
185	8.07	8.17	36.0000014305115	20.2399998903275	15.5300006270409	sp|Q16576|RBBP7_HUMAN	Histone-binding protein RBBP7 OS=Homo sapiens OX=9606 GN=RBBP7 PE=1 SV=1	HUMAN	4																																												
186	8.06	8.07	76.7000019550323	27.2700011730194	23.2999995350838	sp|Q02543|RL18A_HUMAN	60S ribosomal protein L18a OS=Homo sapiens OX=9606 GN=RPL18A PE=1 SV=2	HUMAN	4																																												
187	8.06	8.07	85.4399979114532	38.8300001621246	38.8300001621246	sp|P62805|H4_HUMAN	Histone H4 OS=Homo sapiens OX=9606 GN=HIST4H4 PE=1 SV=2	HUMAN	8																																												
188	8.01	8.01	55.2500009536743	16.5700003504753	13.2599994540215	sp|Q00325|MPCP_HUMAN	Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=2	HUMAN	4																																												
189	8	8.01	42.3299998044968	7.03300014138222	7.03300014138222	sp|P06396|GELS_HUMAN	Gelsolin OS=Homo sapiens OX=9606 GN=GSN PE=1 SV=1	HUMAN	4																																												
190	8	8.01	77.0299971103668	27.700001001358	27.700001001358	sp|P46776|RL27A_HUMAN	60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=2	HUMAN	4																																												
191	8	8	58.8199973106384	36.7599993944168	36.7599993944168	sp|P52565|GDIR1_HUMAN	Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=3	HUMAN	4																																												
192	8	8	35.9200000762939	28.5699993371964	28.5699993371964	sp|P56537|IF6_HUMAN	Eukaryotic translation initiation factor 6 OS=Homo sapiens OX=9606 GN=EIF6 PE=1 SV=1	HUMAN	4																																												
193	7.97	8.04	47.7699995040894	17.6499992609024	11.5900002419949	sp|P08243|ASNS_HUMAN	Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=ASNS PE=1 SV=4	HUMAN	4																																												
194	7.87	7.93	52.7300000190735	13.3699998259544	10.9200000762939	sp|P40227|TCPZ_HUMAN	T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3	HUMAN	4																																												
195	7.86	7.89	54.229998588562	34.5099985599518	34.5099985599518	sp|P69905|HBA_HUMAN	Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA2 PE=1 SV=2	HUMAN	5																																												
196	7.81	9.97	79.5899987220764	36.3299995660782	24.0799993276596	sp|P63104|1433Z_HUMAN	14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1	HUMAN	4																																												
197	7.79	7.85	37.7499997615814	12.1500000357628	9.76099967956543	sp|Q99832|TCPH_HUMAN	T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2	HUMAN	4																																												
198	7.64	7.73	39.8999989032745	14.3199995160103	14.3199995160103	sp|P55209|NP1L1_HUMAN	Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1	HUMAN	4																																												
199	7.61	8.39	53.0499994754791	14.4199997186661	10.5400003492832	sp|P48643|TCPE_HUMAN	T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1	HUMAN	4																																												
200	7.59	7.6	61.7399990558624	36.9100004434586	36.9100004434586	sp|P0DP25|CALM3_HUMAN	Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1	HUMAN	4																																												
200	0	7.6	61.7399990558624	36.9100004434586	36.9100004434586	sp|P0DP24|CALM2_HUMAN	Calmodulin-2 OS=Homo sapiens OX=9606 GN=CALM2 PE=1 SV=1	HUMAN	4																																												
200	0	7.6	61.7399990558624	36.9100004434586	36.9100004434586	sp|P0DP23|CALM1_HUMAN	Calmodulin-1 OS=Homo sapiens OX=9606 GN=CALM1 PE=1 SV=1	HUMAN	4																																												
201	7.51	7.54	64.5500004291534	36.5099996328354	36.5099996328354	sp|Q99497|PARK7_HUMAN	Protein/nucleic acid deglycase DJ-1 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2	HUMAN	4																																												
