Accession	Filename	Unused	seq_length_summ	counts	Sc_summ	Pep_intensity__summ	Sc_norm	Pep_intensity__norm	SP_2	seq_length
Efra.gene29886_i0_length489.p1	12.1	1.54	68	4	38.0	3750.7524000000003	0.027382605192598497	0.015348356062993557	0.021365480627796026	102
Efra.gene29886_i0_length489.p1	12.2	2.39	128	7	83.0	6264.554700000001	0.03694227037242215	0.01400023242224951	0.025471251397335828	102
Efra.gene29886_i0_length489.p1	12.3	4.47	584	32	476.0	71024.3662	0.20513690773790677	0.170884441360388	0.18801067454914738	102
Efra.gene30061_i0_length486.p1	5.1	2.0	15	1	15.0	832.275	0.002432273394769858	0.000644393803249039	0.0015383335990094484	161
Efra.gene30096_i0_length486.p1	1.1	3.73	47	3	29.0	3330.4156	0.01482880984059368	0.008516498519800955	0.011672654180197316	161
Efra.gene30096_i0_length486.p1	1.2	4.17	43	3	28.0	0	0.01452663737232995	0	0.007263318686164975	161
Efra.gene30096_i0_length486.p1	1.3	2.06	31	2	20.0	1923.23	0.013403812439722477	0.011248963920970838	0.012326388180346658	161
Efra.gene30096_i0_length486.p1	3.4	1.76	31	2	18.0	1291.4998	0.0074455797153333714	0.0021675464530922788	0.004806563084212825	161
Efra.gene30096_i0_length486.p1	5.1	3.16	46	3	31.0	3250.9963999999995	0.005026698349191039	0.002517103042317664	0.0037719006957543516	161
Efra.gene30096_i0_length486.p1	5.3	2.07	31	2	19.0	1335.4346	0.005236786090059417	0.00205691722737173	0.0036468516587155734	161
Efra.gene30096_i0_length486.p1	5.4	3.73	67	5	36.0	0	0.011895842229974727	0	0.0059479211149873635	161
Efra.gene30096_i0_length486.p1	7.1	2.43	31	2	21.0	2246.935	0.004988440266182309	0.0024844914195005564	0.0037364658428414325	161
Efra.gene30096_i0_length486.p1	7.2	2.68	61	5	41.0	6482.8058	0.011628372401078804	0.011225188759306006	0.011426780580192406	161
Efra.gene30096_i0_length486.p1	7.3	14.0	127	10	111.0	29514.918299999998	0.027026631322708185	0.03805260099838022	0.0325396161605442	161
Efra.gene30096_i0_length486.p1	10.1	4.26	38	3	33.0	5878.168	0.007276387631530873	0.005567842002516446	0.00642211481702366	161
Efra.gene30096_i0_length486.p1	10.2	6.0	50	4	39.0	0	0.01189642006602451	0	0.005948210033012255	161
Efra.gene30096_i0_length486.p1	10.3	8.19	81	6	69.0	13506.0089	0.023309565717024295	0.030880699532643434	0.027095132624833866	161
Efra.gene30096_i0_length486.p1	12.2	1.06	66	5	45.0	6156.271299999999	0.01268914323201509	0.008716398676405435	0.010702770954210263	161
Efra.gene30096_i0_length486.p1	12.3	3.17	70	5	44.0	12167.062999999998	0.01201334153567156	0.01854621152043608	0.01527977652805382	161
Efra.gene30394_i1_length483.p1	3.4	2.01	24	1	12.0	791.0364	0.0049947430590361365	0.0013359076354337628	0.0031653253472349496	160
Efra.gene30394_i1_length483.p1	5.4	7.12	95	6	81.0	0	0.026932930298802154	0	0.013466465149401077	160
Efra.gene30439_i0_length480.p1	7.1	2.0	18	1	16.0	619.7433	0.003848524146656373	0.0006938851354479383	0.0022712046410521556	159
Efra.gene30439_i0_length480.p1	12.2	1.49	18	1	11.0	566.4955	0.0031408068013834695	0.000812165527223053	0.001976486164303261	159
Efra.gene30439_i0_length480.p1	12.3	2.0	18	1	14.0	941.4804	0.003870507693168052	0.0014531467894591248	0.0026618272413135883	159
Efra.gene31160_i0_length470.p1	0.3	2.0	17	1	11.0	467.69	0.008091080122806994	0.003219798350923354	0.005655439236865174	155
Efra.gene31160_i0_length470.p1	0.4	2.0	17	1	9.0	729.9627	0.006410387154232644	0.0015245958812509545	0.003967491517741799	155
Efra.gene31160_i0_length470.p1	5.2	2.0	17	1	8.0	0	0.003209770392651705	0	0.0016048851963258524	155
Efra.gene31160_i0_length470.p1	5.4	2.0	17	1	10.0	0	0.003432312901480163	0	0.0017161564507400815	155
Efra.gene31366_i0_length466.p1	3.1	2.0	11	1	11.0	1558.606	0.004176259839774997	0.003921197474828939	0.004048728657301968	124
Efra.gene31366_i0_length466.p1	5.1	2.0	33	3	24.0	4746.58	0.005052851826554156	0.004771660120470006	0.004912255973512081	124
Efra.gene31366_i0_length466.p1	7.3	4.0	23	2	22.0	2216.0056	0.0069549787957739325	0.0037095207637549295	0.005332249779764431	124
Efra.gene31366_i0_length466.p1	10.1	4.0	58	5	57.0	10308.144	0.016318526220566672	0.012677381985999898	0.014497954103283285	124
Efra.gene31366_i0_length466.p1	10.2	2.0	22	2	17.0	0	0.006732940802462589	0	0.0033664704012312946	124
Efra.gene31366_i0_length466.p1	10.3	0.91	22	2	17.0	2175.8016	0.007456554624531965	0.006459272115235947	0.006957913369883956	124
Efra.gene31366_i0_length466.p1	12.3	3.89	93	6	58.0	8044.4148	0.02056095734239388	0.015920917761725672	0.018240937552059775	124
Efra.gene31742_i2_length462.p1	0.4	2.0	8	1	11.0	3212.659	0.007885793721476665	0.0067535120869064245	0.007319652904191545	154
Efra.gene31742_i2_length462.p1	1.2	2.0	8	1	9.0	0	0.0048815161299875	0	0.00244075806499375	154
Efra.gene31742_i2_length462.p1	1.4	2.95	15	2	22.0	17359.173	0.01156280181266343	0.03937067216687493	0.02546673698976918	154
Efra.gene31742_i2_length462.p1	3.4	1.39	31	4	40.0	20943.659	0.017297811459865406	0.03674783720957448	0.027022824334719944	154
Efra.gene31742_i2_length462.p1	10.2	2.0	8	1	10.0	0	0.003189017034015894	0	0.001594508517007947	154
Efra.gene32379_i0_length452.p1	0.1	2.0	16	1	12.0	3609.642	0.007404133093890372	0.007455454144051925	0.007429793618971149	147
Efra.gene32379_i0_length452.p1	0.2	2.0	96	6	53.0	3868.0397999999996	0.03667453049128986	0.019337407661862593	0.028005969076576227	147
Efra.gene32379_i0_length452.p1	0.3	2.0	32	2	22.0	1151.1227	0.017062822027688218	0.008356156616495605	0.012709489322091911	147
Efra.gene32379_i0_length452.p1	0.4	2.0	16	1	11.0	1535.044	0.00826130770821365	0.0033805648007212965	0.005820936254467474	147
Efra.gene32379_i0_length452.p1	1.1	2.0	16	1	9.0	657.17	0.005040334379315093	0.0018405554841967793	0.0034404449317559363	147
Efra.gene32379_i0_length452.p1	1.4	2.0	16	1	7.0	1590.273	0.0038542672708878106	0.0037784951551999113	0.003816381213043861	147
Efra.gene32379_i0_length452.p1	3.4	2.0	16	1	11.0	1251.787	0.004983417111056463	0.002300981085754553	0.003642199098405508	147
Efra.gene32379_i0_length452.p1	5.4	2.0	16	1	11.0	0	0.003981015984369849	0	0.0019905079921849244	147
Efra.gene32379_i0_length452.p1	7.1	2.0	32	2	15.0	1143.7646	0.0039025212966732354	0.0013851352577210242	0.00264382827719713	147
Efra.gene329_i3_length5301.p1	1.2	4.0	36	3	25.0	0	0.0011824485403581146	0	0.0005912242701790573	1766
Efra.gene329_i3_length5301.p1	1.4	2.0	15	1	12.0	543.6674	0.0005499860431844441	0.0001075244208108033	0.0003287552319976237	1766
Efra.gene329_i3_length5301.p1	3.1	13.59	114	8	99.0	5712.7065	0.0026391313596766117	0.001009148940229721	0.0018241401499531663	1766
Efra.gene329_i3_length5301.p1	3.2	3.26	130	10	67.0	10956.7084	0.0036765209423764884	0.0019939983187571746	0.0028352596305668315	1766
Efra.gene329_i3_length5301.p1	5.1	14.29	180	14	135.0	16223.1151	0.0019956761885739096	0.0011451277318436195	0.0015704019602087644	1766
Efra.gene329_i3_length5301.p1	5.2	15.18	259	19	148.0	0	0.005211787429744486	0	0.002605893714872243	1766
Efra.gene329_i3_length5301.p1	5.3	16.3	145	10	114.0	7665.6706	0.0028645160605874275	0.0010764144555657112	0.0019704652580765695	1766
Efra.gene329_i3_length5301.p1	5.4	3.8	99	7	48.0	0	0.001446002717271371	0	0.0007230013586356855	1766
Efra.gene329_i3_length5301.p1	7.1	6.31	71	5	54.0	5107.07	0.0011694305040767135	0.0005148183037539595	0.0008421244039153365	1766
Efra.gene329_i3_length5301.p1	7.2	12.15	177	12	126.0	9230.4742	0.0032579228589935177	0.0014571015837375907	0.0023575122213655543	1766
Efra.gene329_i3_length5301.p1	7.3	12.51	119	8	85.0	5446.494100000001	0.0018867877202578308	0.0006401694960230735	0.0012634786081404522	1766
Efra.gene329_i3_length5301.p1	10.1	15.92	171	12	123.0	15474.700299999999	0.002472533447736811	0.0013362949656123115	0.0019044142066745613	1766
Efra.gene329_i3_length5301.p1	10.2	11.74	174	14	113.0	0	0.003142427770438539	0	0.0015712138852192695	1766
Efra.gene329_i3_length5301.p1	10.3	20.15	203	15	171.0	13447.1868	0.0052664307593956365	0.0028030233322630417	0.004034727045829339	1766
Efra.gene329_i3_length5301.p1	12.1	2.08	38	3	31.0	3358.0424	0.001290215736111886	0.0007936684524111762	0.001041942094261531	1766
Efra.gene329_i3_length5301.p1	12.2	2.66	76	6	52.0	5867.6364	0.0013367749734293486	0.0007573867558138552	0.0010470808646216019	1766
Efra.gene329_i3_length5301.p1	12.3	24.22	283	20	190.0	21745.226300000002	0.004729333336458779	0.0030218197845192497	0.003875576560489014	1766
Efra.gene330_i0_length5295.p1	0.2	4.0	21	2	25.0	1942.4118	0.0014416089029595071	0.0008092214395823158	0.0011254151712709114	1764
Efra.gene330_i0_length5295.p1	0.3	2.0	11	1	12.0	821.3915	0.0007755828194403735	0.0004968827401760509	0.0006362327798082122	1764
Efra.gene330_i0_length5295.p1	0.4	2.0	11	1	9.0	1338.619	0.000563270980105476	0.00024566550280082853	0.00040446824145315224	1764
Efra.gene330_i0_length5295.p1	1.1	4.34	44	4	40.0	4717.5404	0.0018667905108574418	0.0011010462608787006	0.0014839183858680713	1764
Efra.gene330_i0_length5295.p1	1.3	4.0	21	2	20.0	2293.176	0.0012233638337841943	0.001224181979311658	0.0012237729065479263	1764
Efra.gene330_i0_length5295.p1	1.4	4.0	42	4	39.0	4423.3910000000005	0.0017894812329121979	0.0008758329263306204	0.0013326570796214092	1764
Efra.gene330_i0_length5295.p1	3.1	3.5	103	8	98.0	8573.6395	0.002615435455212624	0.0015162495795923536	0.002065842517402489	1764
Efra.gene330_i0_length5295.p1	3.2	8.68	112	9	73.0	19757.761300000002	0.004010303303628898	0.003599768206866128	0.003805035755247513	1764
Efra.gene330_i0_length5295.p1	3.4	4.0	35	3	34.0	6036.728	0.0012836074376963616	0.0009247045056284144	0.001104155971662388	1764
Efra.gene330_i0_length5295.p1	5.1	5.58	203	17	161.0	26881.725399999996	0.002382727084876398	0.0018996296590634517	0.002141178371969925	1764
Efra.gene330_i0_length5295.p1	5.2	7.39	242	19	157.0	0	0.0055349888396527235	0	0.0027674944198263617	1764
Efra.gene330_i0_length5295.p1	5.3	6.0	117	9	104.0	9370.342299999998	0.0026162055821683638	0.0013172764951744562	0.00196674103867141	1764
Efra.gene330_i0_length5295.p1	5.4	5.57	76	6	48.0	0	0.0014476421761344905	0	0.0007238210880672453	1764
Efra.gene330_i0_length5295.p1	7.1	0.87	63	5	51.0	5231.772599999999	0.00110571436739075	0.0005279868987492992	0.0008168506330700246	1764
Efra.gene330_i0_length5295.p1	7.2	4.22	173	13	127.0	11676.383699999998	0.003287502495504374	0.001845297077480985	0.0025663997864926796	1764
Efra.gene330_i0_length5295.p1	7.3	4.0	100	7	70.0	5041.6095	0.0015555868879436644	0.0005932520687696041	0.0010744194783566343	1764
Efra.gene330_i0_length5295.p1	10.1	7.4	138	10	110.0	19479.9797	0.00221371581382553	0.001684072188940903	0.0019488940013832165	1764
Efra.gene330_i0_length5295.p1	10.2	6.12	143	12	95.0	0	0.0026448593655131825	0	0.0013224296827565912	1764
Efra.gene330_i0_length5295.p1	10.3	5.63	150	11	123.0	9654.689900000001	0.003792429342849191	0.0020147711459734714	0.002903600244411331	1764
Efra.gene330_i0_length5295.p1	12.1	5.45	57	5	51.0	7468.131	0.002125019575902515	0.001767083160482175	0.001946051368192345	1764
Efra.gene330_i0_length5295.p1	12.2	3.85	89	8	72.0	10509.383000000002	0.0018530177418180766	0.0013580752996721558	0.001605546520745116	1764
Efra.gene330_i0_length5295.p1	12.3	1.59	183	13	124.0	14054.424699999998	0.003090011729774106	0.0019552838811495886	0.002522647805461847	1764
Efra.gene33593_i0_length435.p1	1.2	4.0	20	2	28.0	0	0.01624158761767446	0	0.00812079380883723	144
Efra.gene33593_i0_length435.p1	1.3	4.0	32	2	29.0	5568.7016	0.02173000009759175	0.0364165357562302	0.02907326792691098	144
Efra.gene33593_i0_length435.p1	3.2	4.0	20	2	22.0	11654.906	0.014805160826410795	0.026012474444256122	0.02040881763533346	144
Efra.gene33593_i0_length435.p1	5.1	6.0	104	9	97.0	53542.5399	0.01758556185468559	0.04634969267975063	0.03196762726721811	144
Efra.gene33593_i0_length435.p1	5.2	4.0	20	2	26.0	0	0.011228623856238169	0	0.0056143119281190845	144
Efra.gene33593_i0_length435.p1	5.3	4.0	20	2	24.0	13357.262999999999	0.00739581193420672	0.023002500690353884	0.015199156312280302	144
Efra.gene33593_i0_length435.p1	7.1	6.0	76	6	71.0	31202.3037	0.01885676609878637	0.03857420956405113	0.02871548783141875	144
Efra.gene33593_i0_length435.p1	7.2	6.0	84	7	73.0	27727.806699999997	0.02314841816224241	0.053679633548589976	0.038414025855416194	144
Efra.gene33593_i0_length435.p1	10.1	6.0	80	7	79.0	45889.878	0.01947566798936052	0.0485987608266201	0.034037214407990304	144
Efra.gene33593_i0_length435.p1	10.2	6.0	40	3	43.0	0	0.014665049166148091	0	0.007332524583074046	144
Efra.gene33593_i0_length435.p1	12.3	2.9	32	2	23.0	6719.0453	0.007021054877934308	0.011450920641710638	0.009235987759822473	144
Efra.gene33821_i0_length432.p1	0.4	2.02	34	2	15.0	1995.1044	0.01903467450011609	0.0074239005462138135	0.013229287523164952	87
Efra.gene33821_i0_length432.p1	1.2	2.0	26	1	8.0	0	0.007680750794565261	0	0.0038403753972826304	87
Efra.gene33821_i0_length432.p1	1.3	2.0	26	1	12.0	284.5775	0.014882853812381509	0.0030802678448177702	0.00898156082859964	87
Efra.gene33821_i0_length432.p1	5.3	2.0	26	1	11.0	186.5773	0.0056106159500878576	0.0005318138197318889	0.0030712148849098733	87
Efra.gene33821_i0_length432.p1	5.4	2.0	208	8	58.0	0	0.03546723331529502	0	0.01773361665764751	87
Efra.gene33821_i0_length432.p1	7.1	2.0	26	1	17.0	313.7555	0.007473104000296104	0.0006420146865143329	0.004057559343405218	87
Efra.gene33821_i0_length432.p1	10.1	2.0	52	2	25.0	1135.9556	0.010201135568412317	0.0019911908548238375	0.006096163211618077	87
Efra.gene33821_i0_length432.p1	10.2	2.0	26	1	14.0	0	0.007902897385446285	0	0.0039514486927231425	87
Efra.gene33821_i0_length432.p1	12.2	2.0	26	1	19.0	271.1294	0.009914709871451894	0.0007103993771946454	0.00531255462432327	87
Efra.gene33821_i0_length432.p1	12.3	2.0	260	10	118.0	3180.1929999999993	0.05962107170707635	0.00897076649944617	0.034295919103261255	87
Efra.gene34053_i0_length429.p1	0.4	2.0	14	1	11.0	1849.244	0.008552198824700045	0.004215913050438058	0.0063840559375690515	142
Efra.gene34053_i0_length429.p1	5.4	2.04	34	2	13.0	0	0.004870500349635583	0	0.0024352501748177917	142
Efra.gene34277_i0_length426.p1	1.1	5.46	48	3	38.0	2066.3444999999997	0.022187003816275894	0.0060335391497853205	0.014110271483030607	141
Efra.gene34277_i0_length426.p1	1.2	6.0	66	4	30.0	0	0.01777194997678664	0	0.00888597498839332	141
Efra.gene34277_i0_length426.p1	1.3	6.0	48	3	48.0	1894.3410000000001	0.03673214983481393	0.012651622396784055	0.02469188611579899	141
Efra.gene34277_i0_length426.p1	3.1	7.64	62	4	60.0	5636.4581	0.020033122635671162	0.01247071131801733	0.016251916976844246	141
Efra.gene34277_i0_length426.p1	3.2	4.73	48	3	30.0	3093.6673	0.020618405793067257	0.007051635860749588	0.013835020826908422	141
Efra.gene34277_i0_length426.p1	3.4	5.92	46	3	38.0	2472.3752	0.01794801288353411	0.004738001702253146	0.011343007292893628	141
Efra.gene34277_i0_length426.p1	5.1	8.0	63	4	66.0	6344.427599999999	0.012220017537978491	0.005608977722788363	0.008914497630383426	141
Efra.gene34277_i0_length426.p1	5.2	5.11	80	5	36.0	0	0.015878119495564284	0	0.007939059747782142	141
Efra.gene34277_i0_length426.p1	5.3	6.0	48	3	52.0	7596.332	0.016365200875691467	0.013359951825714197	0.014862576350702832	141
Efra.gene34277_i0_length426.p1	5.4	6.14	62	4	43.0	0	0.01622437268678389	0	0.008112186343391945	141
Efra.gene34277_i0_length426.p1	7.1	8.0	62	4	61.0	5944.0007000000005	0.016545583199654327	0.00750468740688637	0.012025135303270349	141
Efra.gene34277_i0_length426.p1	7.2	8.0	76	5	63.0	6710.5606	0.02040245308149841	0.013267717221389868	0.016835085151444138	141
Efra.gene34277_i0_length426.p1	7.3	10.0	107	7	89.0	13284.2119	0.024743760796312415	0.019556238262883052	0.022149999529597734	141
Efra.gene34277_i0_length426.p1	10.1	6.67	62	4	63.0	8887.966	0.015861680581693027	0.009612891857976853	0.012737286219834939	141
Efra.gene34277_i0_length426.p1	10.2	10.0	93	6	73.0	0	0.025426191132203322	0	0.012713095566101661	141
Efra.gene34277_i0_length426.p1	10.3	6.0	48	3	44.0	4806.772	0.01697244974194677	0.01254932550614915	0.01476088762404796	141
Efra.gene34277_i0_length426.p1	12.1	6.0	66	4	60.0	2973.719	0.031276883870605225	0.008802873414013422	0.020039878642309324	141
Efra.gene34277_i0_length426.p1	12.2	10.0	77	5	65.0	10978.9667	0.020928586906704162	0.017749558985935558	0.01933907294631986	141
Efra.gene34277_i0_length426.p1	12.3	5.59	100	6	64.0	5625.7967	0.019952525980586677	0.009791748478202491	0.014872137229394584	141
Efra.gene34351_i1_length426.p1	3.1	2.0	19	1	14.0	749.2836	0.004674395281656605	0.0016577963155487256	0.003166095798602665	141
Efra.gene34351_i1_length426.p1	5.1	2.0	38	2	30.0	1351.2612	0.00555455342635386	0.0011946221860059168	0.003374587806179888	141
Efra.gene34351_i1_length426.p1	5.4	5.03	58	3	25.0	0	0.009432774817897612	0	0.004716387408948806	141
Efra.gene34351_i1_length426.p1	10.1	5.62	102	5	75.0	4024.4771	0.018882953073444078	0.004352724025632445	0.01161783854953826	141
Efra.gene34351_i1_length426.p1	12.3	6.0	58	3	43.0	2503.968	0.013405603393206672	0.0043581782565068035	0.008881890824856738	141
Efra.gene34755_i1_length384.p1	5.1	2.0	10	1	13.0	1650.782	0.0026723087744111875	0.0016203035584489041	0.0021463061664300457	127
Efra.gene34755_i1_length384.p1	5.3	2.0	10	1	9.0	1122.151	0.003144675940528842	0.0021911274881169845	0.002667901714322913	127
Efra.gene34755_i1_length384.p1	7.3	4.0	32	2	27.0	2691.8766	0.00833402613036905	0.004399669605658075	0.006366847868013562	127
Efra.gene34755_i1_length384.p1	10.1	2.0	10	1	14.0	2805.905	0.003913380510968883	0.003369302674758873	0.003641341592863878	127
Efra.gene34755_i1_length384.p1	10.3	2.0	10	1	12.0	1229.259	0.0051391168509974825	0.00356308062719538	0.004351098739096431	127
Efra.gene34755_i1_length384.p1	12.3	1.92	10	1	12.0	2073.637	0.004153503193793388	0.004007046112868264	0.004080274653330826	127
Efra.gene34789_i0_length420.p1	0.2	2.0	12	1	10.0	1460.049	0.007317980157757037	0.00771928871293573	0.007518634435346384	139
Efra.gene34789_i0_length420.p1	1.2	2.0	24	2	18.0	0	0.010816596892346401	0	0.005408298446173201	139
Efra.gene34789_i0_length420.p1	1.3	2.0	24	2	20.0	5218.822	0.015525279156800853	0.0353561411711682	0.025440710163984526	139
Efra.gene34789_i0_length420.p1	5.1	1.44	24	2	17.0	7490.611	0.0031928691997530462	0.00671757966916807	0.004955224434460558	139
Efra.gene34789_i0_length420.p1	5.2	2.0	24	2	16.0	0	0.007158480731813154	0	0.003579240365906577	139
Efra.gene34789_i0_length420.p1	5.3	2.0	12	1	10.0	2541.646	0.0031924368061323973	0.004534405225495773	0.003863421015814085	139
Efra.gene34789_i0_length420.p1	7.2	2.0	24	2	18.0	7073.005999999999	0.00591314673071177	0.014185535762346452	0.010049341246529111	139
Efra.gene34789_i0_length420.p1	10.1	2.0	60	5	50.0	23337.513000000003	0.012769766826645636	0.025604161469355083	0.01918696414800036	139
Efra.gene34789_i0_length420.p1	10.3	2.0	24	2	19.0	4125.385	0.007434465804230772	0.010925357555723979	0.009179911679977375	139
Efra.gene349_i0_length5181.p1	1.2	4.0	24	2	18.0	0	0.0008710932607393684	0	0.0004355466303696842	1726
Efra.gene349_i0_length5181.p1	1.3	2.0	13	1	8.0	762.7726	0.000500119073648973	0.0004161610856318043	0.0004581400796403887	1726
Efra.gene349_i0_length5181.p1	5.2	4.17	48	5	33.0	0	0.0011890190873706163	0	0.0005945095436853082	1726
Efra.gene349_i0_length5181.p1	5.3	10.0	60	5	48.0	4490.0384	0.0012340636367621873	0.0006451034005038915	0.0009395835186330394	1726
Efra.gene349_i0_length5181.p1	7.2	6.07	80	6	53.0	5742.804	0.0014021550136846146	0.0009275551040606062	0.0011648550588726104	1726
Efra.gene349_i0_length5181.p1	10.1	9.73	138	11	107.0	15016.080699999997	0.002200750197134421	0.0013267423341386225	0.001763746265636522	1726
Efra.gene349_i0_length5181.p1	10.2	9.81	78	6	61.0	0	0.0017356677878067968	0	0.0008678338939033984	1726
Efra.gene349_i0_length5181.p1	10.3	2.0	13	1	10.0	639.7886	0.0003151157976422752	0.00013645255757667584	0.0002257841776094755	1726
Efra.gene349_i0_length5181.p1	12.3	3.33	31	3	27.0	3844.0290999999997	0.0006876382025645774	0.0005465642266964484	0.0006171012146305129	1726
Efra.gene35075_i0_length418.p1	12.2	1.32	28	2	19.0	2220.5754	0.00821504532206014	0.004820825781136111	0.0065179355515981256	105
Efra.gene35579_i0_length414.p1	0.2	6.0	90	6	79.0	19802.8826	0.05865601468053286	0.10622640872546968	0.08244121170300127	137
Efra.gene35579_i0_length414.p1	0.3	4.0	40	3	42.0	7374.510399999999	0.03495217757098443	0.05744006371807521	0.04619612064452982	137
Efra.gene38041_i0_length390.p1	0.2	4.0	22	2	18.0	3109.3959999999997	0.01419347779434737	0.017713769079204914	0.015953623436776143	129
Efra.gene38386_i0_length387.p1	1.2	2.0	14	1	8.0	0	0.005220510305681076	0	0.002610255152840538	128
Efra.gene38386_i0_length387.p1	3.1	2.0	14	1	13.0	600.3499	0.004781342941560578	0.001463182602528878	0.003122262772044728	128
Efra.gene38386_i0_length387.p1	5.4	2.0	14	1	9.0	0	0.0037406847637225216	0	0.0018703423818612608	128
Efra.gene38386_i0_length387.p1	7.1	0.97	14	1	12.0	1409.457	0.003585441441318535	0.001960264744833846	0.0027728530930761905	128
Efra.gene38386_i0_length387.p1	10.2	1.7	14	1	9.0	0	0.0034531075071453357	0	0.0017265537535726678	128
Efra.gene38386_i0_length387.p1	10.3	2.0	14	1	12.0	425.7747	0.005098967500599065	0.0012244917295591697	0.0031617296150791173	128
Efra.gene38556_i0_length385.p1	0.1	2.0	30	2	32.0	3209.8599999999997	0.023219361382440212	0.007796566448877749	0.01550796391565898	125
Efra.gene38556_i0_length385.p1	0.3	2.0	15	1	19.0	1012.208	0.017329622517575707	0.008640960903584358	0.012985291710580032	125
Efra.gene38556_i0_length385.p1	0.4	2.0	15	1	10.0	1740.12	0.008832088968053865	0.004506661687308392	0.006669375327681129	125
Efra.gene38556_i0_length385.p1	1.3	2.0	15	1	9.0	223.3823	0.007768849690063147	0.0016828519886176521	0.0047258508393403995	125
Efra.gene38556_i0_length385.p1	1.4	3.06	30	2	26.0	3714.4703	0.016835439439237956	0.010378901639175375	0.013607170539206665	125
Efra.gene38556_i0_length385.p1	3.4	2.01	30	2	33.0	3725.2878	0.017581495567807203	0.008052852855755504	0.012817174211781353	125
Efra.gene38556_i0_length385.p1	5.1	2.0	30	2	22.0	1103.1975	0.004594726594279913	0.0011001543948750872	0.0028474404945775	125
Efra.gene38556_i0_length385.p1	5.4	2.0	31	2	21.0	0	0.008937742795454345	0	0.0044688713977271725	125
Efra.gene38556_i0_length385.p1	10.1	2.0	30	2	27.0	1357.0112	0.007667989584064171	0.0016555572513293044	0.004661773417696738	125
Efra.gene38556_i0_length385.p1	10.2	2.0	15	1	17.0	0	0.006679077276042889	0	0.0033395386380214447	125
Efra.gene38556_i0_length385.p1	12.2	2.0	15	1	19.0	2212.493	0.006900638070530517	0.004034754400947551	0.0054676962357390335	125
Efra.gene399_i0_length4974.p1	0.2	2.0	20	1	9.0	398.657	0.0005524920444993393	0.0001768078484885705	0.0003646499464939549	1657
Efra.gene399_i0_length4974.p1	1.1	4.15	49	3	34.0	2877.9719999999998	0.0016892369897282126	0.0007150766140596346	0.0012021568018939235	1657
Efra.gene399_i0_length4974.p1	1.2	4.0	32	2	14.0	0	0.0007057298180280996	0	0.0003528649090140498	1657
Efra.gene399_i0_length4974.p1	1.3	4.03	49	3	27.0	1449.2994	0.0017581886745767533	0.000823650144680079	0.0012909194096284162	1657
Efra.gene399_i0_length4974.p1	3.2	1.5	32	2	13.0	1523.1035	0.0007602803825928845	0.0002954216307619032	0.0005278510066773939	1657
Efra.gene399_i0_length4974.p1	5.1	4.0	41	3	39.0	3590.1792000000005	0.0006144536168078832	0.0002700871984603851	0.00044227040763413416	1657
Efra.gene399_i0_length4974.p1	5.2	1.44	32	2	13.0	0	0.00048790640775446477	0	0.00024395320387723238	1657
Efra.gene399_i0_length4974.p1	5.3	2.0	12	1	11.0	784.0593	0.0002945827324427541	0.00011734010416652652	0.00020596141830464033	1657
Efra.gene399_i0_length4974.p1	7.2	4.5	49	3	34.0	2858.5639	0.0009369520367915183	0.00048093004905881573	0.000708941042925167	1657
Efra.gene399_i0_length4974.p1	7.3	8.0	84	5	59.0	4025.8558000000003	0.0013958036119460714	0.0005043178553570115	0.0009500607336515414	1657
Efra.gene399_i0_length4974.p1	10.1	4.01	76	5	55.0	8126.515	0.0011783327385601193	0.0007479156444525335	0.0009631241915063264	1657
Efra.gene399_i0_length4974.p1	10.2	2.63	29	2	24.0	0	0.0007113220855596104	0	0.0003556610427798052	1657
Efra.gene399_i0_length4974.p1	10.3	4.18	49	3	36.0	3912.886	0.0011816557152866873	0.0008692819479926148	0.001025468831639651	1657
Efra.gene399_i0_length4974.p1	12.2	2.74	49	3	35.0	2541.7084999999997	0.0009589394771327704	0.0003496620058078428	0.0006543007414703066	1657
Efra.gene399_i0_length4974.p1	12.3	3.19	64	4	46.0	3082.0515	0.0012203161163820645	0.00045647049459718406	0.0008383933054896243	1657
Efra.gene41065_i0_length366.p1	5.1	2.0	17	1	11.0	623.426	0.0023733091912602855	0.0006422585911282006	0.001507783891194243	121
Efra.gene41171_i0_length356.p1	0.1	2.0	12	1	14.0	6733.985	0.010853066885488882	0.01747485536094887	0.014163961123218875	117
Efra.gene41171_i0_length356.p1	0.2	2.0	12	1	14.0	3281.936	0.012171614860679653	0.020614314597856658	0.016392964729268156	117
Efra.gene41171_i0_length356.p1	0.3	2.0	12	1	14.0	701.0886	0.01364230292656657	0.006394245865437024	0.010018274396001798	117
Efra.gene41171_i0_length356.p1	1.1	3.09	32	2	22.0	8844.3415	0.015480001313110172	0.031122047464000626	0.0233010243885554	117
Efra.gene41171_i0_length356.p1	1.4	2.0	12	1	10.0	1399.927	0.006917915614414019	0.004179112352206577	0.0055485139833102975	117
Efra.gene41171_i0_length356.p1	3.1	2.0	12	1	14.0	8339.843	0.005633245595842575	0.022236993490362407	0.013935119543102491	117
Efra.gene41171_i0_length356.p1	3.4	2.0	12	1	15.0	7299.649	0.008538022323138694	0.016858388679353426	0.01269820550124606	117
Efra.gene41171_i0_length356.p1	5.4	2.0	12	1	10.0	0	0.004547081194268592	0	0.002273540597134296	117
