Accession	Filename	Unused	seq_length_summ	counts	Sc_summ	Pep_intensity__summ	Sc_norm	Pep_intensity__norm	SP_2	seq_length
Efra.gene31366_i0_length466.p1	10.2	2.0	22	2	17.0	0	0.006701555503282135	0	0.0033507777516410676	124
Efra.gene31366_i0_length466.p1	10.3	0.91	22	2	17.0	2175.8016	0.007357293485490475	0.006311905844631762	0.006834599665061118	124
Efra.gene31366_i0_length466.p1	12.3	3.89	93	6	58.0	8044.4148	0.020297717899129333	0.015723817759414574	0.018010767829271954	124
Efra.gene31742_i2_length462.p1	0.4	2.0	8	1	11.0	3212.659	0.007885793721476665	0.0067535120869064245	0.007319652904191545	154
Efra.gene31742_i2_length462.p1	1.2	2.0	8	1	9.0	0	0.0047724452872213935	0	0.0023862226436106968	154
Efra.gene31742_i2_length462.p1	1.4	2.95	15	2	22.0	17359.173	0.011467348192955537	0.039055882616208355	0.025261615404581945	154
Efra.gene31742_i2_length462.p1	3.4	1.39	31	4	40.0	20943.659	0.017223292326159097	0.03651249276757196	0.02686789254686553	154
Efra.gene31742_i2_length462.p1	10.2	2.0	8	1	10.0	0	0.003174151575274961	0	0.0015870757876374805	154
Efra.gene31924_i2_length459.p1	1.3	2.0	12	1	10.0	593.8165	0.006889734250855814	0.0034903375411344984	0.0051900358959951565	152
Efra.gene31924_i2_length459.p1	3.1	2.0	12	1	11.0	1285.962	0.0033824319386785155	0.002616092200192986	0.0029992620694357505	152
Efra.gene31924_i2_length459.p1	5.1	2.0	12	1	14.0	1777.434	0.0024201844139405617	0.0014203100905779886	0.001920247252259275	152
Efra.gene31924_i2_length459.p1	5.2	2.0	20	2	16.0	0	0.006462069245767971	0	0.0032310346228839855	152
Efra.gene31924_i2_length459.p1	5.3	2.0	12	1	12.0	650.1743	0.003333064633023524	0.0010233831223259858	0.002178223877674755	152
Efra.gene31924_i2_length459.p1	5.4	2.0	12	1	12.0	0	0.004182341772557062	0	0.002091170886278531	152
Efra.gene31924_i2_length459.p1	7.1	2.0	12	1	12.0	1064.609	0.002995120820228583	0.0012258607107248855	0.002110490765476734	152
Efra.gene31924_i2_length459.p1	7.2	2.0	12	1	10.0	864.2767	0.002954763260415221	0.001542550535229068	0.0022486568978221447	152
Efra.gene31924_i2_length459.p1	10.1	2.0	12	1	13.0	3524.043	0.002752379706924151	0.003193237956760519	0.002972808831842335	152
Efra.gene31924_i2_length459.p1	10.2	2.0	12	1	10.0	0	0.0032159167275812106	0	0.0016079583637906053	152
Efra.gene31924_i2_length459.p1	10.3	2.0	12	1	13.0	1718.433	0.004589766679028888	0.004066791632897514	0.0043282791559632015	152
Efra.gene31924_i2_length459.p1	12.1	2.0	12	1	12.0	996.6541	0.0057786908247897525	0.0027305115355241607	0.004254601180156956	152
Efra.gene31924_i2_length459.p1	12.2	1.82	12	1	12.0	879.084	0.0034639027107627816	0.0012760699831347363	0.002369986346948759	152
Efra.gene31924_i2_length459.p1	12.3	2.02	23	2	19.0	3175.589	0.005424390128215598	0.005063676255817458	0.005244033192016528	152
Efra.gene32379_i0_length452.p1	0.1	2.0	16	1	12.0	3609.642	0.007363812548708516	0.007402920858407584	0.00738336670355805	147
Efra.gene32379_i0_length452.p1	0.2	2.0	96	6	53.0	3868.0397999999996	0.036152576508144144	0.018967322285104216	0.027559949396624178	147
Efra.gene32379_i0_length452.p1	0.3	2.0	32	2	22.0	1151.1227	0.016932863140259432	0.008325664565774991	0.01262926385301721	147
Efra.gene32379_i0_length452.p1	0.4	2.0	16	1	11.0	1535.044	0.00826130770821365	0.0033805648007212965	0.005820936254467474	147
Efra.gene32379_i0_length452.p1	1.1	2.0	16	1	9.0	657.17	0.004968447526714352	0.0018137888916906525	0.003391118209202502	147
Efra.gene32379_i0_length452.p1	1.4	2.0	16	1	7.0	1590.273	0.003822449397651846	0.0037482840684534176	0.0037853667330526317	147
Efra.gene32379_i0_length452.p1	3.4	2.0	16	1	11.0	1251.787	0.0049619485034886925	0.002286244895796027	0.00362409669964236	147
Efra.gene32379_i0_length452.p1	5.4	2.0	16	1	11.0	0	0.0039642151041470565	0	0.0019821075520735283	147
Efra.gene32379_i0_length452.p1	7.1	2.0	32	2	15.0	1143.7646	0.0038712445975743596	0.0013618017774607882	0.002616523187517574	147
Efra.gene329_i3_length5301.p1	0.2	4.0	21	2	25.0	1942.4118	0.0014194824533369274	0.0007928353993539776	0.0011061589263454525	1766
Efra.gene329_i3_length5301.p1	0.3	2.0	11	1	12.0	821.3915	0.0007688039374914455	0.0004945089214658004	0.000631656429478623	1766
Efra.gene329_i3_length5301.p1	1.1	1.16	72	6	58.0	6169.4341	0.0026652185486829346	0.0014173626147108557	0.002041290581696895	1766
Efra.gene329_i3_length5301.p1	1.2	4.0	36	3	25.0	0	0.0011560283349567363	0	0.0005780141674783682	1766
Efra.gene329_i3_length5301.p1	1.3	4.0	21	2	20.0	2293.176	0.0011860018189468672	0.001160126758891641	0.0011730642889192541	1766
Efra.gene329_i3_length5301.p1	1.4	2.0	57	5	51.0	4967.058400000001	0.00231814456675262	0.0009745109273371226	0.0016463277470448712	1766
Efra.gene329_i3_length5301.p1	3.1	3.5	217	16	197.0	14286.346	0.005213813547399849	0.0025014911071772486	0.0038576523272885487	1766
Efra.gene329_i3_length5301.p1	3.2	3.26	242	19	140.0	30714.469700000005	0.00761135721674451	0.0054979678458667875	0.006554662531305649	1766
Efra.gene329_i3_length5301.p1	3.4	4.0	35	3	34.0	6036.728	0.0012766302182866513	0.0009177418901301856	0.0010971860542084186	1766
Efra.gene329_i3_length5301.p1	5.1	5.58	383	31	296.0	43104.840500000006	0.004404179629186772	0.002964617174536023	0.0036843984018613976	1766
Efra.gene329_i3_length5301.p1	5.2	7.39	501	38	305.0	0	0.010602404099440937	0	0.005301202049720469	1766
Efra.gene329_i3_length5301.p1	5.3	6.0	262	19	218.0	17036.0129	0.005211609554542634	0.0023079654356427627	0.0037597874950926983	1766
Efra.gene329_i3_length5301.p1	5.4	3.8	175	13	96.0	0	0.0028798004504130164	0	0.0014399002252065082	1766
Efra.gene329_i3_length5301.p1	7.1	0.87	134	10	105.0	10338.8426	0.0022556685678958186	0.0010246506148635375	0.001640159591379678	1766
Efra.gene329_i3_length5301.p1	7.2	4.22	350	25	253.0	20906.857900000003	0.006434222873302817	0.0032116503058282567	0.004822936589565537	1766
Efra.gene329_i3_length5301.p1	7.3	4.0	219	15	155.0	10488.103599999999	0.0034358608580848608	0.0012283647125897858	0.0023321127853373233	1766
Efra.gene329_i3_length5301.p1	10.1	7.4	309	22	233.0	34954.67999999999	0.0042459395287231345	0.002726140930008104	0.0034860402293656195	1766
Efra.gene329_i3_length5301.p1	10.2	6.12	317	26	208.0	0	0.005757328610374154	0	0.002878664305187077	1766
Efra.gene329_i3_length5301.p1	10.3	5.63	353	26	294.0	23101.876699999993	0.008934031420526307	0.004705648328916008	0.006819839874721158	1766
Efra.gene329_i3_length5301.p1	12.1	2.08	95	8	82.0	10826.173400000001	0.0033987166119374985	0.0025528625093354977	0.002975789560636498	1766
Efra.gene329_i3_length5301.p1	12.2	2.66	165	14	124.0	16377.019400000003	0.0030807681338456453	0.0020461236231906943	0.00256344587851817	1766
Efra.gene329_i3_length5301.p1	12.3	1.59	466	33	314.0	35799.651	0.00771578029562717	0.004913300471433943	0.006314540383530557	1766
Efra.gene330_i0_length5295.p1	0.4	2.0	11	1	9.0	1338.619	0.000563270980105476	0.00024566550280082853	0.00040446824145315224	1764
Efra.gene33821_i0_length432.p1	0.4	2.02	34	2	15.0	1995.1044	0.01903467450011609	0.0074239005462138135	0.013229287523164952	87
Efra.gene33821_i0_length432.p1	1.2	2.0	26	1	8.0	0	0.007509134858054606	0	0.003754567429027303	87
Efra.gene33821_i0_length432.p1	1.3	2.0	26	1	12.0	284.5775	0.014444684222483914	0.002922402714950223	0.008683543468717069	87
Efra.gene33821_i0_length432.p1	3.2	1.28	8	1	9.0	1374.944	0.009932258752293697	0.0049959217900742035	0.00746409027118395	87
Efra.gene33821_i0_length432.p1	5.1	4.0	68	4	55.0	2767.2482	0.016611446387966418	0.00386333294909257	0.010237389668529493	87
Efra.gene33821_i0_length432.p1	5.2	4.0	34	2	20.0	0	0.01411256501949327	0	0.007056282509746635	87
Efra.gene33821_i0_length432.p1	5.3	2.0	26	1	11.0	186.5773	0.005338011557869093	0.0005130876848995321	0.0029255496213843124	87
Efra.gene33821_i0_length432.p1	5.4	2.0	208	8	58.0	0	0.03531755274603741	0	0.017658776373018704	87
Efra.gene33821_i0_length432.p1	7.1	2.0	26	1	17.0	313.7555	0.0074132109190331984	0.0006311995426999944	0.004022205230866597	87
Efra.gene33821_i0_length432.p1	7.2	4.0	60	3	35.0	2917.6118	0.018068207523458595	0.009097842996684535	0.013583025260071565	87
Efra.gene33821_i0_length432.p1	7.3	4.0	112	5	75.0	6239.7303	0.03374710942924285	0.014834319497731724	0.024290714463487285	87
Efra.gene33821_i0_length432.p1	10.1	2.0	52	2	25.0	1135.9556	0.00924760644236231	0.001798356446742738	0.005522981444552524	87
Efra.gene33821_i0_length432.p1	10.2	2.0	26	1	14.0	0	0.007866058386543466	0	0.003933029193271733	87
Efra.gene33821_i0_length432.p1	12.2	2.0	26	1	19.0	271.1294	0.009582137000654132	0.0006876145623075986	0.005134875781480866	87
Efra.gene33821_i0_length432.p1	12.3	2.0	260	10	118.0	3180.1929999999993	0.05885775035673016	0.008859708950865408	0.033858729653797784	87
Efra.gene34053_i0_length429.p1	0.4	2.0	14	1	11.0	1849.244	0.008552198824700045	0.004215913050438058	0.0063840559375690515	142
Efra.gene34053_i0_length429.p1	5.4	2.04	34	2	13.0	0	0.00484994562357556	0	0.00242497281178778	142
Efra.gene34277_i0_length426.p1	1.1	5.46	48	3	38.0	2066.3444999999997	0.02187056570861022	0.005945795376137256	0.013908180542373739	141
Efra.gene34277_i0_length426.p1	1.2	6.0	66	4	30.0	0	0.017374859910924224	0	0.008687429955462112	141
Efra.gene34277_i0_length426.p1	1.3	6.0	48	3	48.0	1894.3410000000001	0.03565070999591775	0.012003220987126239	0.023826965491521992	141
Efra.gene34277_i0_length426.p1	3.1	7.64	62	4	60.0	5636.4581	0.019888961496291463	0.012361058698231035	0.01612501009726125	141
Efra.gene34277_i0_length426.p1	3.2	4.73	48	3	30.0	3093.6673	0.020428049916065054	0.0069359246690556264	0.01368198729256034	141
Efra.gene34277_i0_length426.p1	3.4	5.92	46	3	38.0	2472.3752	0.017870692676007632	0.004707658083376625	0.011289175379692129	141
Efra.gene34277_i0_length426.p1	5.1	8.0	63	4	66.0	6344.427599999999	0.012299539027685774	0.005465206927321751	0.008882372977503761	141
Efra.gene34277_i0_length426.p1	5.2	5.11	80	5	36.0	0	0.015673955191862737	0	0.007836977595931369	141
Efra.gene34277_i0_length426.p1	5.3	6.0	48	3	52.0	7596.332	0.015570060791618164	0.012889523548073269	0.014229792169845715	141
Efra.gene34277_i0_length426.p1	5.4	6.14	62	4	43.0	0	0.01615590178808094	0	0.00807795089404047	141
Efra.gene34277_i0_length426.p1	7.1	8.0	62	4	61.0	5944.0007000000005	0.016412978868297533	0.007378266196761421	0.011895622532529477	141
Efra.gene34277_i0_length426.p1	7.2	8.0	76	5	63.0	6710.5606	0.020067243249458265	0.012911297068650301	0.016489270159054284	141
Efra.gene34277_i0_length426.p1	7.3	10.0	107	7	89.0	13284.2119	0.02470958565585129	0.019486675107576106	0.022098130381713696	141
Efra.gene34277_i0_length426.p1	10.1	6.67	62	4	63.0	8887.966	0.014379044229953992	0.008681943271662365	0.011530493750808179	141
Efra.gene34277_i0_length426.p1	10.2	10.0	93	6	73.0	0	0.025307668091660362	0	0.012653834045830181	141
Efra.gene34277_i0_length426.p1	10.3	6.0	48	3	44.0	4806.772	0.016746513665763886	0.012263016574516283	0.014504765120140085	141
Efra.gene34277_i0_length426.p1	12.1	6.0	66	4	60.0	2973.719	0.031147553381845473	0.00878261734093494	0.019965085361390206	141
Efra.gene34277_i0_length426.p1	12.2	10.0	77	5	65.0	10978.9667	0.020226571384359505	0.017180272991600496	0.01870342218798	141
Efra.gene34277_i0_length426.p1	12.3	5.59	100	6	64.0	5625.7967	0.01969707621025806	0.009670527222206616	0.014683801716232337	141
Efra.gene34351_i1_length426.p1	3.1	2.0	19	1	14.0	749.2836	0.004640757682468009	0.0016432196242569185	0.0031419886533624636	141
Efra.gene34351_i1_length426.p1	5.1	2.0	38	2	30.0	1351.2612	0.0055906995580389885	0.001164001315242545	0.003377350436640767	141
Efra.gene34351_i1_length426.p1	5.4	5.03	58	3	25.0	0	0.009392966155861014	0	0.004696483077930507	141
Efra.gene34351_i1_length426.p1	10.1	5.62	102	5	75.0	4024.4771	0.017117909797564276	0.003931189867322204	0.01052454983244324	141
Efra.gene34351_i1_length426.p1	12.3	6.0	58	3	43.0	2503.968	0.013233973078767133	0.0043042242723655925	0.008769098675566363	141
Efra.gene34755_i1_length384.p1	7.3	4.0	32	2	27.0	2691.8766	0.008322515490739259	0.004384019617354418	0.006353267554046839	127
Efra.gene349_i0_length5181.p1	1.2	4.0	24	2	18.0	0	0.0008516298658541074	0	0.0004258149329270537	1726
Efra.gene349_i0_length5181.p1	1.3	2.0	13	1	8.0	762.7726	0.00048539495069760543	0.0003948326404644097	0.00044011379558100755	1726
Efra.gene349_i0_length5181.p1	5.2	4.17	48	5	33.0	0	0.0011737304221021197	0	0.0005868652110510599	1726
Efra.gene349_i0_length5181.p1	5.3	10.0	60	5	48.0	4490.0384	0.0011741038799990165	0.0006223881328473685	0.0008982460064231925	1726
Efra.gene349_i0_length5181.p1	7.2	6.07	80	6	53.0	5742.804	0.0013791177767036513	0.0009026375295941665	0.0011408776531489089	1726
Efra.gene349_i0_length5181.p1	10.1	9.73	138	11	107.0	15016.080699999997	0.0019950398232201796	0.0011982556187341406	0.00159664772097716	1726
Efra.gene349_i0_length5181.p1	10.2	9.81	78	6	61.0	0	0.0017275770508767662	0	0.0008637885254383831	1726
Efra.gene349_i0_length5181.p1	10.3	2.0	13	1	10.0	639.7886	0.00031092099795542875	0.00013333943520534144	0.0002221302165803851	1726
Efra.gene349_i0_length5181.p1	12.3	3.33	31	3	27.0	3844.0290999999997	0.0006788344540524735	0.0005397977945122426	0.000609316124282358	1726
Efra.gene35075_i0_length418.p1	12.2	1.32	28	2	19.0	2220.5754	0.007939484943399138	0.0046662062437997295	0.006302845593599434	105
Efra.gene35579_i0_length414.p1	0.2	6.0	90	6	79.0	19802.8826	0.05782121897659798	0.10419341437678105	0.0810073166766895	137
Efra.gene35579_i0_length414.p1	0.3	4.0	40	3	42.0	7374.510399999999	0.03468596450828193	0.057230461933825576	0.045958213221053756	137
Efra.gene38041_i0_length390.p1	0.2	4.0	22	2	18.0	3109.3959999999997	0.013991475419123796	0.017374757407210353	0.015683116413167074	129
Efra.gene38386_i0_length387.p1	1.2	2.0	14	1	8.0	0	0.0051038650988339904	0	0.0025519325494169952	128
Efra.gene38386_i0_length387.p1	3.1	2.0	14	1	13.0	600.3499	0.00474693573212269	0.0014503171130229814	0.0030986264225728354	128
Efra.gene38386_i0_length387.p1	5.4	2.0	14	1	9.0	0	0.003724898141183633	0	0.0018624490705918164	128
Efra.gene38386_i0_length387.p1	7.1	0.97	14	1	12.0	1409.457	0.0035567059740214428	0.001927242844284095	0.002741974409152769	128
Efra.gene38386_i0_length387.p1	10.2	1.7	14	1	9.0	0	0.003437011002602419	0	0.0017185055013012095	128
Efra.gene38386_i0_length387.p1	10.3	2.0	14	1	12.0	425.7747	0.005031090398166281	0.0011965553341958027	0.0031138228661810423	128
Efra.gene38556_i0_length385.p1	0.1	2.0	30	2	32.0	3209.8599999999997	0.023092916152749908	0.0077416295873009465	0.015417272870025428	125
Efra.gene38556_i0_length385.p1	0.3	2.0	15	1	19.0	1012.208	0.017197631545725307	0.008609429587186242	0.012903530566455775	125
Efra.gene38556_i0_length385.p1	0.4	2.0	15	1	10.0	1740.12	0.008832088968053865	0.004506661687308392	0.006669375327681129	125
Efra.gene38556_i0_length385.p1	1.3	2.0	15	1	9.0	223.3823	0.007540125164136603	0.001596605057793783	0.004568365110965193	125
Efra.gene38556_i0_length385.p1	1.4	3.06	30	2	26.0	3714.4703	0.016696458968943263	0.01029591677751082	0.013496187873227043	125
Efra.gene38556_i0_length385.p1	3.4	2.01	30	2	33.0	3725.2878	0.01750575432030811	0.00800127991144703	0.01275351711587757	125
Efra.gene38556_i0_length385.p1	5.1	2.0	30	2	22.0	1103.1975	0.004624626674409851	0.0010719549474348413	0.002848290810922346	125
Efra.gene38556_i0_length385.p1	5.4	2.0	31	2	21.0	0	0.008900023292001428	0	0.004450011646000714	125
Efra.gene38556_i0_length385.p1	10.1	2.0	30	2	27.0	1357.0112	0.006951240810594901	0.0014952268631944598	0.00422323383689468	125
Efra.gene38556_i0_length385.p1	10.2	2.0	15	1	17.0	0	0.006647943059255879	0	0.0033239715296279394	125
Efra.gene38556_i0_length385.p1	12.2	2.0	15	1	19.0	2212.493	0.006669167352455276	0.0039053467253618514	0.005287257038908564	125
Efra.gene399_i0_length4974.p1	0.2	2.0	20	1	9.0	398.657	0.0005446289466104314	0.00017342404439414782	0.0003590264955022896	1657
Efra.gene399_i0_length4974.p1	1.1	4.15	49	3	34.0	2877.9719999999998	0.0016651445543162564	0.0007046774902605779	0.001184911022288417	1657
Efra.gene399_i0_length4974.p1	1.2	4.0	32	2	14.0	0	0.0006899612445013965	0	0.00034498062225069823	1657
Efra.gene399_i0_length4974.p1	1.3	4.03	49	3	27.0	1449.2994	0.0017064254294213797	0.0007814376996571244	0.001243931564539252	1657
Efra.gene399_i0_length4974.p1	3.2	1.5	32	2	13.0	1523.1035	0.0007532612250281079	0.0002905740195660523	0.0005219176222970801	1657
Efra.gene399_i0_length4974.p1	5.1	4.0	41	3	39.0	3590.1792000000005	0.0006184521599206678	0.00026316425219689117	0.00044080820605877947	1657
Efra.gene399_i0_length4974.p1	5.2	1.44	32	2	13.0	0	0.00048163280135929057	0	0.00024081640067964529	1657
Efra.gene399_i0_length4974.p1	5.3	2.0	12	1	11.0	784.0593	0.0002802697679750217	0.00011320834502387592	0.0001967390564994488	1657
Efra.gene399_i0_length4974.p1	7.2	4.5	49	3	34.0	2858.5639	0.000921558028354005	0.00046801048206154486	0.0006947842552077749	1657
Efra.gene399_i0_length4974.p1	7.3	8.0	84	5	59.0	4025.8558000000003	0.0013938757811329996	0.0005025239550769739	0.0009481998681049868	1657
Efra.gene399_i0_length4974.p1	10.1	4.01	76	5	55.0	8126.515	0.0010681906294919409	0.0006754846817232686	0.0008718376556076048	1657
Efra.gene399_i0_length4974.p1	10.2	2.63	29	2	24.0	0	0.0007080062898138959	0	0.00035400314490694796	1657
Efra.gene399_i0_length4974.p1	10.3	4.18	49	3	36.0	3912.886	0.0011659255961954447	0.0008494495525626333	0.001007687574379039	1657
Efra.gene399_i0_length4974.p1	12.2	2.74	49	3	35.0	2541.7084999999997	0.0009267734068224702	0.00033844720983374345	0.0006326103083281068	1657
Efra.gene399_i0_length4974.p1	12.3	3.19	64	4	46.0	3082.0515	0.0012046925571414242	0.0004508194173862745	0.0008277559872638493	1657
Efra.gene40169_i0_length372.p1	5.1	2.0	10	1	13.0	1650.782	0.0027771686422453836	0.0016301136734857232	0.002203641157865553	123
Efra.gene40169_i0_length372.p1	5.3	2.0	10	1	9.0	1122.151	0.0030891818549974126	0.002182721010205389	0.002635951432601401	123
Efra.gene40169_i0_length372.p1	10.1	2.0	10	1	14.0	2805.905	0.0036629543566820467	0.003141966305837683	0.0034024603312598645	123
Efra.gene40169_i0_length372.p1	10.3	2.0	10	1	12.0	1229.259	0.005235606268010439	0.0035950190034461423	0.0044153126357282906	123
Efra.gene40169_i0_length372.p1	12.3	1.92	10	1	12.0	2073.637	0.00423367034397315	0.004086136330770362	0.004159903337371756	123
Efra.gene41065_i0_length366.p1	5.1	2.0	17	1	11.0	623.426	0.0023887534475257495	0.000625796049626812	0.0015072747485762807	121
Efra.gene41171_i0_length356.p1	1.2	4.0	20	2	28.0	0	0.019543004822885707	0	0.009771502411442853	117
Efra.gene41171_i0_length356.p1	3.2	4.0	20	2	22.0	11654.906	0.01805350736171903	0.03149000915120405	0.024771758256461537	117
Efra.gene41171_i0_length356.p1	5.1	6.0	104	9	97.0	53542.5399	0.02178461477358953	0.05558356324876427	0.0386840890111769	117
Efra.gene41171_i0_length356.p1	5.2	4.0	20	2	26.0	0	0.01364214618551016	0	0.00682107309275508	117
Efra.gene41171_i0_length356.p1	5.3	4.0	20	2	24.0	13357.262999999999	0.008660270499479926	0.027313896215816227	0.017987083357648075	117
Efra.gene41171_i0_length356.p1	7.1	6.0	76	6	71.0	31202.3037	0.023022324709335375	0.046676187796905216	0.0348492562531203	117
Efra.gene41171_i0_length356.p1	7.2	6.0	84	7	73.0	27727.806699999997	0.028022267638946403	0.06429242985625072	0.04615734874759856	117
Efra.gene41171_i0_length356.p1	10.1	6.0	80	7	79.0	45889.878	0.021729503958412364	0.05402126046224293	0.03787538221032765	117
Efra.gene41171_i0_length356.p1	10.2	6.0	40	3	43.0	0	0.017965155326043415	0	0.008982577663021707	117
Efra.gene41171_i1_length366.p1	0.1	2.0	12	1	14.0	6733.985	0.014684812233761751	0.023606413137612376	0.019145612685687062	86
Efra.gene41171_i1_length366.p1	0.2	2.0	12	1	14.0	3281.936	0.016323387988977766	0.027508320824682825	0.021915854406830297	86
Efra.gene41171_i1_length366.p1	0.3	2.0	12	1	14.0	701.0886	0.018418516037343506	0.008667404799071913	0.01354296041820771	86
Efra.gene41171_i1_length366.p1	0.4	2.0	12	1	12.0	3644.86	0.015404806339628834	0.013720444197515636	0.014562625268572235	86
Efra.gene41171_i1_length366.p1	1.1	3.09	32	2	22.0	8844.3415	0.020759637340302603	0.0417247165515514	0.031242176945927	86
Efra.gene41171_i1_length366.p1	1.3	4.0	32	2	29.0	5568.7016	0.03531389369508422	0.05785145031155431	0.04658267200331927	86
Efra.gene41171_i1_length366.p1	1.4	2.0	12	1	10.0	1399.927	0.009333888064033577	0.005640077670819214	0.007486982867426396	86
Efra.gene41171_i1_length366.p1	3.1	2.0	12	1	14.0	8339.843	0.0076086841073022	0.029986648036838252	0.018797666072070226	86
Efra.gene41171_i1_length366.p1	3.4	2.0	12	1	15.0	7299.649	0.011565641067856836	0.022788365327818777	0.017177003197837805	86
Efra.gene41171_i1_length366.p1	5.4	2.0	12	1	10.0	0	0.006160038269657687	0	0.0030800191348288436	86
Efra.gene41171_i1_length366.p1	10.3	2.0	12	1	13.0	8604.123	0.008112145758283616	0.0359891064665931	0.022050626112438357	86
Efra.gene41171_i1_length366.p1	12.2	2.91	32	2	22.0	9547.8369	0.01122411886123134	0.024495947670600468	0.017860033265915905	86
Efra.gene41171_i1_length366.p1	12.3	2.9	32	2	23.0	6719.0453	0.01160567190222872	0.018936266122601547	0.015270969012415134	86
Efra.gene42768_i0_length273.p1	0.1	2.0	36	3	29.0	4901.6026999999995	0.03487992543904934	0.019703036107241542	0.02729148077314544	75
Efra.gene42768_i0_length273.p1	0.2	2.0	12	1	10.0	1071.578	0.013369632067162738	0.010298997427086898	0.011834314747124819	75
Efra.gene42768_i0_length273.p1	0.3	2.0	12	1	12.0	2979.732	0.018102770048131902	0.042240647578833654	0.03017170881348278	75
Efra.gene42768_i0_length273.p1	0.4	2.0	22	2	21.0	11547.664	0.03091231138818853	0.04984466102597366	0.040378486207081093	75
Efra.gene42768_i0_length273.p1	1.3	2.0	12	1	8.0	1138.787	0.011170555798720894	0.013565630788934553	0.012368093293827723	75
Efra.gene42768_i0_length273.p1	1.4	2.0	12	1	13.0	2885.069	0.013913715807452721	0.013328248678946393	0.013620982243199558	75
Efra.gene42768_i0_length273.p1	3.1	1.42	24	2	19.0	2060.9781	0.01184056174412552	0.008497293360054092	0.010168927552089806	75
Efra.gene42768_i0_length273.p1	3.4	2.0	12	1	13.0	2393.582	0.011493677078990173	0.008568340041182503	0.010031008560086338	75
Efra.gene42768_i0_length273.p1	5.1	2.0	12	1	11.0	3188.173	0.0038538555620082093	0.00516313990412442	0.0045084977330663144	75
Efra.gene42768_i0_length273.p1	5.4	1.85	12	1	9.0	0	0.006357159494286733	0	0.0031785797471433667	75
Efra.gene42768_i0_length273.p1	10.1	2.01	12	1	11.0	2157.855	0.004719978328181724	0.003962731679343645	0.0043413550037626845	75
Efra.gene42768_i0_length273.p1	10.3	2.0	12	1	11.0	2578.042	0.007870861422909027	0.012364929091394875	0.01011789525715195	75
Efra.gene42777_i0_length357.p1	0.1	2.0	21	1	17.0	2421.939	0.012995881044648716	0.006187817599600042	0.009591849322124379	118
Efra.gene42777_i0_length357.p1	0.2	2.0	21	1	24.0	1599.277	0.02039435400075672	0.009769539844113818	0.01508194692243527	118
Efra.gene42777_i0_length357.p1	0.3	2.0	21	1	21.0	1020.717	0.020135496345909425	0.009196825932850719	0.014666161139380072	118
Efra.gene42777_i0_length357.p1	0.4	2.0	21	1	18.0	3485.016	0.016840847608577285	0.009561114969165837	0.013200981288871561	118
Efra.gene42777_i0_length357.p1	1.1	2.0	21	1	17.0	1168.375	0.011691290366534055	0.004017229020537894	0.007854259693535974	118
Efra.gene42777_i0_length357.p1	1.3	2.0	21	1	10.0	492.6202	0.008874911916356643	0.003729829369795187	0.006302370643075915	118
Efra.gene42777_i0_length357.p1	1.4	2.0	42	2	36.0	5999.839	0.02448959105614234	0.01761715338853858	0.02105337222234046	118
Efra.gene42777_i0_length357.p1	3.1	2.0	63	3	44.0	1352.4129	0.017428123887428284	0.0035440169947546047	0.010486070441091445	118
Efra.gene42777_i0_length357.p1	3.2	2.0	21	1	15.0	1074.869	0.012204894229513442	0.002879541910070818	0.00754221806979213	118
Efra.gene42777_i0_length357.p1	3.4	2.0	21	1	22.0	7613.93	0.012362820847675218	0.017323535047982806	0.014843177947829012	118
Efra.gene42777_i0_length357.p1	5.1	2.0	21	1	18.0	803.08	0.004008247310255071	0.0008266279394726027	0.002417437624863837	118
Efra.gene42777_i0_length357.p1	5.2	1.7	21	1	8.0	0	0.004162010700664117	0	0.0020810053503320584	118
Efra.gene42777_i0_length357.p1	5.3	2.0	21	1	8.0	349.9638	0.0028622927922009925	0.0007095665854584145	0.0017859296888297035	118
Efra.gene42777_i0_length357.p1	5.4	2.0	21	1	31.0	0	0.013917510192294404	0	0.006958755096147202	118
Efra.gene42777_i0_length357.p1	7.1	2.0	21	1	17.0	711.5212	0.00546567245725329	0.0010553594854218792	0.003260515971337585	118
Efra.gene42777_i0_length357.p1	10.3	2.0	21	1	22.0	524.567	0.010005332317257237	0.0015991229788166728	0.005802227648036955	118
Efra.gene42777_i0_length357.p1	12.1	2.0	21	1	13.0	775.6569	0.008064048778096434	0.0027373529531863577	0.005400700865641396	118
Efra.gene42777_i0_length357.p1	12.2	1.49	21	1	11.0	568.3265	0.004090145008753794	0.0010626826859707705	0.002576413847362282	118
Efra.gene42777_i0_length357.p1	12.3	2.0	21	1	14.0	841.8699	0.005148573681018195	0.0017292118591517758	0.003438892770084985	118
Efra.gene42958_i0_length354.p1	0.4	2.0	96	6	85.0	25378.759	0.08020593614151479	0.0702215305865124	0.0752137333640136	117
Efra.gene42994_i0_length354.p1	7.2	1.68	26	1	9.0	436.8215	0.003454800119870105	0.0010128574521710088	0.002233828786020557	117
Efra.gene42994_i0_length354.p1	7.3	4.0	91	4	52.0	7412.5656	0.017398509750187422	0.013103995963187492	0.015251252856687457	117
Efra.gene42994_i0_length354.p1	10.2	2.0	26	1	10.0	0	0.004177943099079863	0	0.0020889715495399316	117
Efra.gene42994_i0_length354.p1	10.3	4.0	93	4	45.0	4555.4425	0.020640370864271923	0.014005790076052996	0.01732308047016246	117
